ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8260548,HT494452,09/12/2011 04:15:00 PM,061XX S STONY ISLAND AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,false,false,0331,003,5,42,04B,1187928,1864552,2011,02/10/2018 03:50:01 PM,41.78341622,-87.586530744,"(41.78341622, -87.586530744)"
8327323,HT561189,10/26/2011 06:06:00 PM,053XX S INGLESIDE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,2131,002,4,41,08B,1183437,1870201,2011,02/10/2018 03:50:01 PM,41.799023412,-87.602820085,"(41.799023412, -87.602820085)"
8214848,HT448958,08/15/2011 08:30:00 AM,055XX S EVERETT AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2132,002,5,41,08A,1188986,1868613,2011,02/10/2018 03:50:01 PM,41.794534621,-87.582521795,"(41.794534621, -87.582521795)"
8270842,HT504985,09/19/2011 10:03:00 PM,009XX E 61ST ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2133,002,20,42,03,1183282,1864756,2011,02/10/2018 03:50:01 PM,41.784085481,-87.603558,"(41.784085481, -87.603558)"
8293195,HT526975,10/04/2011 12:07:00 PM,051XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,STREET,false,false,2132,002,4,41,08A,1188237,1871476,2011,02/10/2018 03:50:01 PM,41.802408813,-87.585176941,"(41.802408813, -87.585176941)"
8224876,HT459442,08/21/2011 08:27:00 PM,009XX E 62ND ST,0560,ASSAULT,SIMPLE,STREET,true,false,0313,003,20,42,08A,1183589,1864096,2011,02/10/2018 03:50:01 PM,41.782267227,-87.602453003,"(41.782267227, -87.602453003)"
8186651,HT420694,07/28/2011 09:38:00 PM,060XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,true,false,0313,003,20,42,08A,1182603,1865162,2011,02/10/2018 03:50:01 PM,41.785215369,-87.606034852,"(41.785215369, -87.606034852)"
8174768,HT409425,07/22/2011 12:50:00 AM,052XX S HARPER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2132,002,4,41,04A,1187173,1870674,2011,02/10/2018 03:50:01 PM,41.800233416,-87.589104487,"(41.800233416, -87.589104487)"
8338226,HT570502,11/01/2011 07:34:00 PM,061XX S ELLIS AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0314,003,20,42,03,1183946,1864515,2011,02/10/2018 03:50:01 PM,41.783408666,-87.601131078,"(41.783408666, -87.601131078)"
8339921,HT573254,11/03/2011 04:05:00 PM,052XX S LAKE PARK AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,true,false,2132,002,4,41,08A,1187625,1870835,2011,02/10/2018 03:50:01 PM,41.80066446,-87.587441769,"(41.80066446, -87.587441769)"
8164972,HT399471,07/16/2011 01:00:00 AM,012XX E 52ND ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2131,002,4,41,03,1185271,1870910,2011,02/10/2018 03:50:01 PM,41.800925995,-87.596072171,"(41.800925995, -87.596072171)"
8210734,HT444570,08/12/2011 12:31:00 PM,014XX E 53RD ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,2131,002,4,41,08A,1186536,1870407,2011,02/10/2018 03:50:01 PM,41.799515859,-87.591448973,"(41.799515859, -87.591448973)"
8131550,HT365891,06/25/2011 10:30:00 PM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0313,003,20,42,08B,1182618,1864533,2011,02/10/2018 03:50:01 PM,41.783488988,-87.605999364,"(41.783488988, -87.605999364)"
8263705,HT494242,09/13/2011 01:30:00 AM,015XX E 55TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2132,002,5,41,03,1187444,1868839,2011,02/10/2018 03:50:01 PM,41.795191599,-87.588168999,"(41.795191599, -87.588168999)"
8162547,HT396934,07/14/2011 03:30:00 PM,054XX S GREENWOOD AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,2131,002,4,41,03,1184300,1869389,2011,02/10/2018 03:50:01 PM,41.79677505,-87.599680719,"(41.79677505, -87.599680719)"
8194475,HT428546,08/02/2011 03:30:00 PM,051XX S DORCHESTER AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2124,002,4,41,03,1186420,1871333,2011,02/10/2018 03:50:01 PM,41.802059617,-87.591845075,"(41.802059617, -87.591845075)"
8301231,HT535534,10/10/2011 12:06:00 AM,010XX E 58TH ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,2133,002,5,41,03,1184254,1866729,2011,02/04/2016 06:33:39 AM,41.789476868,-87.599932619,"(41.789476868, -87.599932619)"
8301892,HT536077,10/10/2011 12:35:00 PM,015XX E HYDE PARK BLVD,0330,ROBBERY,AGGRAVATED,STREET,true,false,2132,002,4,41,03,1187282,1871488,2011,02/10/2018 03:50:01 PM,41.802464499,-87.588678895,"(41.802464499, -87.588678895)"
8204390,HT438865,08/08/2011 09:00:00 PM,052XX S KIMBARK AVE,0481,BATTERY,AGG PRO.EMP: OTHER FIREARM,ALLEY,true,false,2131,002,4,41,04B,1185551,1870799,2011,02/10/2018 03:50:01 PM,41.800614808,-87.595048826,"(41.800614808, -87.595048826)"
8204204,HT438609,08/08/2011 05:00:00 PM,062XX S LAKE SHORE DR,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0331,003,5,42,08A,1190980,1864034,2011,02/10/2018 03:50:01 PM,41.781921507,-87.575358007,"(41.781921507, -87.575358007)"
8177641,HT412542,07/23/2011 11:25:00 PM,051XX S WOODLAWN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2124,002,4,41,03,1185096,1871280,2011,02/10/2018 03:50:01 PM,41.801945421,-87.596702318,"(41.801945421, -87.596702318)"
8150935,HT385279,07/07/2011 04:45:00 PM,061XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,0313,003,20,42,08A,1182619,1864513,2011,02/10/2018 03:50:01 PM,41.783434083,-87.605996318,"(41.783434083, -87.605996318)"
8331845,HT565701,10/29/2011 06:00:00 PM,013XX E 54TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,2131,002,4,41,08A,1186325,1869867,2011,02/10/2018 03:50:01 PM,41.798039053,-87.592239827,"(41.798039053, -87.592239827)"
8184423,HT418518,07/27/2011 04:05:00 PM,050XX S DREXEL BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2124,002,4,39,03,1183163,1871886,2011,02/10/2018 03:50:01 PM,41.803653573,-87.603772447,"(41.803653573, -87.603772447)"
8245485,HT479088,09/03/2011 04:20:00 AM,054XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,STREET,false,false,2132,002,5,41,08A,1188573,1869659,2011,02/10/2018 03:50:01 PM,41.797414808,-87.584002797,"(41.797414808, -87.584002797)"
8219287,HT453282,08/17/2011 09:15:00 PM,056XX S LAKE PARK AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2132,002,5,41,04B,1187468,1867809,2011,02/10/2018 03:50:01 PM,41.792364631,-87.588113733,"(41.792364631, -87.588113733)"
8301074,HT535336,10/09/2011 08:30:00 PM,013XX E 53RD ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,false,false,2131,002,4,41,03,1185728,1870387,2011,02/04/2016 06:33:39 AM,41.799480075,-87.594412708,"(41.799480075, -87.594412708)"
8170526,HT405002,07/19/2011 02:00:00 PM,017XX E 55TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,true,false,2132,002,5,41,04A,1189201,1868876,2011,02/10/2018 03:50:01 PM,41.795251156,-87.581724977,"(41.795251156, -87.581724977)"
8160229,HT394854,07/13/2011 12:05:00 PM,054XX S KIMBARK AVE,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,4,41,08B,1185581,1869583,2011,02/10/2018 03:50:01 PM,41.797277304,-87.594977113,"(41.797277304, -87.594977113)"
8163091,HT397748,07/14/2011 11:00:00 PM,050XX S DREXEL BLVD,0460,BATTERY,SIMPLE,ALLEY,false,false,2124,002,4,39,08B,1183167,1871764,2011,02/10/2018 03:50:01 PM,41.803318702,-87.603761575,"(41.803318702, -87.603761575)"
8172986,HT407548,07/20/2011 10:30:00 PM,052XX S DREXEL AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,2131,002,5,41,03,1183138,1870236,2011,02/10/2018 03:50:01 PM,41.799126422,-87.603915485,"(41.799126422, -87.603915485)"
8141596,HT375314,07/01/2011 02:05:00 PM,012XX E 62ND ST,0550,ASSAULT,AGGRAVATED PO: HANDGUN,SIDEWALK,false,false,0314,003,20,42,04A,1185388,1864140,2011,02/10/2018 03:50:01 PM,41.782345817,-87.595856076,"(41.782345817, -87.595856076)"
8141245,HT374846,07/01/2011 10:50:00 AM,011XX E 53RD ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2131,002,4,41,03,1184406,1870357,2011,02/10/2018 03:50:01 PM,41.799428836,-87.599261698,"(41.799428836, -87.599261698)"
8188760,HT422651,07/30/2011 02:50:00 AM,012XX E 57TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2133,002,5,41,03,1185396,1867459,2011,02/10/2018 03:50:01 PM,41.791453239,-87.595722354,"(41.791453239, -87.595722354)"
8145705,HT380686,07/05/2011 04:30:00 AM,054XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,4,41,08B,1186465,1869624,2011,02/10/2018 03:50:01 PM,41.797368929,-87.591734118,"(41.797368929, -87.591734118)"
8275631,HT509863,09/22/2011 11:00:00 PM,014XX E 60TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0314,003,20,42,03,1186803,1865521,2011,02/10/2018 03:50:01 PM,41.786101973,-87.590624629,"(41.786101973, -87.590624629)"
8301977,HT532139,10/07/2011 06:05:00 PM,011XX E 54TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2131,002,4,41,03,1184875,1869832,2011,02/10/2018 03:50:01 PM,41.797977191,-87.597558258,"(41.797977191, -87.597558258)"
8169338,HT404396,07/18/2011 09:50:00 PM,054XX S WOODLAWN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2131,002,4,41,08B,1185136,1869706,2011,02/10/2018 03:50:01 PM,41.797625303,-87.596605099,"(41.797625303, -87.596605099)"
8245466,HT478974,09/03/2011 02:25:00 AM,061XX S WOODLAWN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0314,003,20,42,04B,1185273,1864467,2011,02/10/2018 03:50:01 PM,41.783245838,-87.596267416,"(41.783245838, -87.596267416)"
8325261,HT559093,10/25/2011 02:20:00 PM,052XX S DREXEL AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2131,002,5,41,08A,1183132,1870509,2011,02/04/2016 06:33:39 AM,41.799875696,-87.603928993,"(41.799875696, -87.603928993)"
8265171,HT498669,09/15/2011 07:30:00 PM,015XX E 62ND ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0314,003,5,42,08A,1187286,1864354,2011,02/10/2018 03:50:01 PM,41.782888169,-87.588890784,"(41.782888169, -87.588890784)"
8223092,HT456840,08/20/2011 06:43:00 AM,053XX S HARPER AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2132,002,4,41,03,1187183,1870246,2011,02/10/2018 03:50:01 PM,41.799058715,-87.589081404,"(41.799058715, -87.589081404)"
8183879,HT418017,07/27/2011 11:43:00 AM,015XX E 53RD ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,2132,002,4,41,08B,1187333,1870426,2011,02/10/2018 03:50:01 PM,41.799549083,-87.588525608,"(41.799549083, -87.588525608)"
8191355,HT424899,07/31/2011 02:00:00 AM,054XX S WOODLAWN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2131,002,4,41,03,1185141,1869541,2011,02/10/2018 03:50:01 PM,41.797172412,-87.596591949,"(41.797172412, -87.596591949)"
8318698,HT552444,10/21/2011 07:50:00 AM,012XX E HYDE PARK BLVD,0560,ASSAULT,SIMPLE,STREET,false,false,2124,002,4,39,08A,1185203,1871436,2011,02/10/2018 03:50:01 PM,41.80237098,-87.596305006,"(41.80237098, -87.596305006)"
8253867,HT487319,09/08/2011 03:20:00 PM,013XX E 56TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,2133,002,5,41,08A,1185853,1868136,2011,02/10/2018 03:50:01 PM,41.793300208,-87.594025302,"(41.793300208, -87.594025302)"
8286162,HT520057,09/29/2011 04:10:00 PM,055XX S LAKE PARK AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2132,002,5,41,08A,1187594,1868671,2011,02/10/2018 03:50:01 PM,41.794727026,-87.587624299,"(41.794727026, -87.587624299)"
8307561,HT541829,10/14/2011 01:15:00 AM,050XX S CORNELL AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2132,002,4,39,08B,1187887,1871709,2011,02/10/2018 03:50:01 PM,41.803056534,-87.586453094,"(41.803056534, -87.586453094)"
8313755,HT547996,10/17/2011 04:30:00 PM,062XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,STREET,false,false,0314,003,20,42,08B,1186607,1864083,2011,02/04/2016 06:33:39 AM,41.782160628,-87.591388746,"(41.782160628, -87.591388746)"
8240662,HT474262,08/30/2011 11:00:00 AM,010XX E 53RD ST,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,5,41,08B,1183942,1870345,2011,02/10/2018 03:50:01 PM,41.799406768,-87.600963657,"(41.799406768, -87.600963657)"
8158631,HT392201,07/11/2011 07:00:00 PM,008XX E 53RD ST,0560,ASSAULT,SIMPLE,STREET,false,false,2131,002,5,41,08A,1182901,1870056,2011,02/10/2018 03:50:01 PM,41.798638003,-87.604790205,"(41.798638003, -87.604790205)"
8289444,HT523843,10/02/2011 04:58:00 AM,012XX E 61ST ST,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,false,false,0314,003,20,42,04B,1185448,1864807,2011,02/10/2018 03:50:01 PM,41.784174709,-87.595615121,"(41.784174709, -87.595615121)"
8278470,HT513054,09/25/2011 12:45:00 AM,010XX E 52ND ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2131,002,4,41,03,1183980,1870881,2011,02/04/2016 06:33:39 AM,41.800876706,-87.600807552,"(41.800876706, -87.600807552)"
8216497,HT448963,08/14/2011 10:00:00 PM,060XX S LAKE SHORE DR,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0331,003,5,42,08B,1190422,1865381,2011,02/10/2018 03:50:01 PM,41.785631252,-87.577360323,"(41.785631252, -87.577360323)"
8132620,HT367332,06/26/2011 08:40:00 PM,054XX S DREXEL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,2131,002,5,41,08A,1183162,1869264,2011,02/10/2018 03:50:01 PM,41.796458615,-87.603857722,"(41.796458615, -87.603857722)"
8147960,HT382570,07/06/2011 07:55:00 AM,057XX S WOODLAWN AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2133,002,5,41,03,1185201,1867241,2011,02/10/2018 03:50:01 PM,41.790859618,-87.596444222,"(41.790859618, -87.596444222)"
8269694,HT493013,09/12/2011 11:15:00 AM,061XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,CTA BUS STOP,false,false,0313,003,20,42,08A,1182617,1864574,2011,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
8225953,HT460104,08/22/2011 11:50:00 AM,054XX S HARPER AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2132,002,4,41,08A,1187199,1869597,2011,02/10/2018 03:50:01 PM,41.797277431,-87.589043337,"(41.797277431, -87.589043337)"
8278356,HT512980,09/25/2011 12:40:00 AM,011XX E 52ND ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2131,002,4,41,03,1184862,1870902,2011,02/04/2016 06:33:39 AM,41.80091366,-87.597572344,"(41.80091366, -87.597572344)"
8182937,HT417545,07/27/2011 12:05:00 AM,055XX S KIMBARK AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2133,002,5,41,03,1185607,1868567,2011,02/10/2018 03:50:01 PM,41.794488708,-87.594913773,"(41.794488708, -87.594913773)"
8149370,HT384186,07/07/2011 01:20:00 AM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0313,003,20,42,08B,1182619,1864486,2011,02/10/2018 03:50:01 PM,41.783359993,-87.605997156,"(41.783359993, -87.605997156)"
8331849,HT556136,10/23/2011 05:30:00 PM,013XX E 53RD ST,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,2131,002,4,41,08B,1186020,1870394,2011,02/04/2016 06:33:39 AM,41.799492391,-87.593341663,"(41.799492391, -87.593341663)"
8286228,HT520016,09/29/2011 03:20:00 PM,060XX S ELLIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,2133,002,20,42,03,1183926,1865268,2011,02/10/2018 03:50:01 PM,41.785475431,-87.601180896,"(41.785475431, -87.601180896)"
8334210,HT568023,10/31/2011 12:15:00 PM,017XX E 56TH ST,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,0331,003,5,41,08B,1188734,1868207,2011,02/10/2018 03:50:01 PM,41.793426564,-87.583458844,"(41.793426564, -87.583458844)"
8277320,HT511588,09/24/2011 01:30:00 AM,061XX S KIMBARK AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,0314,003,20,42,08B,1185698,1864503,2011,02/10/2018 03:50:01 PM,41.783334618,-87.594708112,"(41.783334618, -87.594708112)"
8182912,HT417498,07/26/2011 11:00:00 PM,053XX S MARYLAND AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,2131,002,5,41,04B,1182815,1869779,2011,02/10/2018 03:50:01 PM,41.797879892,-87.605114187,"(41.797879892, -87.605114187)"
8313900,HT548037,10/18/2011 11:00:00 AM,014XX E 61ST PL,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0314,003,20,42,08A,1186760,1864494,2011,02/10/2018 03:50:01 PM,41.783284821,-87.590814803,"(41.783284821, -87.590814803)"
8158599,HT393549,07/12/2011 03:45:00 PM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08B,1182617,1864574,2011,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
8148901,HT383698,07/06/2011 02:15:00 PM,052XX S ELLIS AVE,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,4,41,08B,1183836,1870850,2011,02/10/2018 03:50:01 PM,41.800795006,-87.60133661,"(41.800795006, -87.60133661)"
8282054,HT515738,09/26/2011 08:40:00 PM,055XX S KIMBARK AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2133,002,5,41,03,1185609,1868520,2011,02/10/2018 03:50:01 PM,41.794359689,-87.59490792,"(41.794359689, -87.59490792)"
8226657,HT461065,08/22/2011 09:18:00 PM,053XX S KIMBARK AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2131,002,4,41,03,1185569,1870092,2011,02/10/2018 03:50:01 PM,41.798674322,-87.595005086,"(41.798674322, -87.595005086)"
8138248,HT372233,06/29/2011 05:00:00 PM,061XX S KIMBARK AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,0314,003,20,42,08A,1185698,1864503,2011,02/10/2018 03:50:01 PM,41.783334618,-87.594708112,"(41.783334618, -87.594708112)"
8201494,HT436037,08/07/2011 02:05:00 AM,051XX S UNIVERSITY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2124,002,4,41,03,1184679,1871222,2011,02/10/2018 03:50:01 PM,41.801796061,-87.598233422,"(41.801796061, -87.598233422)"
8176479,HT409415,07/22/2011 01:45:00 AM,054XX S SHORE DR,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,2132,002,5,41,03,1189428,1869088,2011,02/10/2018 03:50:01 PM,41.79582745,-87.580885773,"(41.79582745, -87.580885773)"
8134985,HT369421,06/27/2011 10:00:00 PM,050XX S DREXEL BLVD,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,2124,002,4,39,03,1183034,1871880,2011,02/10/2018 03:50:01 PM,41.803640113,-87.604245735,"(41.803640113, -87.604245735)"
8166717,HT401830,07/17/2011 02:00:00 PM,057XX S LAKE SHORE DR,0560,ASSAULT,SIMPLE,PARK PROPERTY,false,false,0331,003,5,41,08A,1189729,1867390,2011,02/10/2018 03:50:01 PM,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
8126605,HT361177,06/22/2011 10:45:00 PM,052XX S UNIVERSITY AVE,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,4,41,08B,1184692,1870764,2011,02/10/2018 03:50:01 PM,41.800538968,-87.598200112,"(41.800538968, -87.598200112)"
8416001,HT649440,12/27/2011 06:41:00 PM,061XX S KIMBARK AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0314,003,20,42,04B,1185698,1864510,2011,02/10/2018 03:50:01 PM,41.783353826,-87.594707892,"(41.783353826, -87.594707892)"
8417082,HT650320,12/28/2011 01:25:00 PM,011XX E 52ND ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0233,002,4,41,03,1184876,1870902,2011,02/04/2016 06:33:39 AM,41.800913331,-87.597521002,"(41.800913331, -87.597521002)"
8477099,HV152683,02/03/2012 07:15:00 PM,051XX S DREXEL AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,2124,002,4,41,03,1183055,1871351,2012,02/10/2018 03:50:01 PM,41.802188005,-87.604185177,"(41.802188005, -87.604185177)"
8503783,HV180214,03/02/2012 11:27:00 AM,053XX S LAKE PARK AVE W,0460,BATTERY,SIMPLE,STREET,true,false,2132,002,4,41,08B,1187539,1870298,2012,02/10/2018 03:50:01 PM,41.799192941,-87.587774235,"(41.799192941, -87.587774235)"
8516004,HV192354,03/11/2012 04:30:00 AM,055XX S CORNELL AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0235,002,5,41,03,1188201,1868688,2012,02/10/2018 03:50:01 PM,41.794759204,-87.585397931,"(41.794759204, -87.585397931)"
8420667,HT653782,12/30/2011 09:55:00 PM,014XX E 55TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2131,002,5,41,04B,1187050,1868956,2011,02/04/2016 06:33:39 AM,41.795522019,-87.589610068,"(41.795522019, -87.589610068)"
8412933,HT646205,12/24/2011 01:10:00 PM,051XX S LAKE PARK AVE,0460,BATTERY,SIMPLE,STREET,false,false,2132,002,4,41,08B,1187536,1871363,2011,02/04/2016 06:33:39 AM,41.802115448,-87.58775136,"(41.802115448, -87.58775136)"
8433094,HV111154,01/09/2012 04:20:00 PM,008XX E 62ND ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0313,003,20,42,04B,1182741,1864078,2012,02/10/2018 03:50:01 PM,41.782237571,-87.605562528,"(41.782237571, -87.605562528)"
8427861,HV106363,01/05/2012 09:45:00 PM,061XX S DREXEL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0313,003,20,42,03,1183066,1864341,2012,02/10/2018 03:50:01 PM,41.782951712,-87.604362828,"(41.782951712, -87.604362828)"
8341597,HT575229,11/04/2011 07:45:00 PM,051XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2124,002,4,41,08B,1183414,1871182,2011,02/04/2016 06:33:39 AM,41.801715891,-87.602873859,"(41.801715891, -87.602873859)"
8557950,HV233975,04/09/2012 12:55:00 AM,057XX S BLACKSTONE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0235,002,5,41,03,1186892,1867323,2012,02/04/2016 06:33:39 AM,41.791044692,-87.590241212,"(41.791044692, -87.590241212)"
8475845,HV151426,02/08/2012 04:30:00 PM,055XX S SHORE DR,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2132,002,5,41,08A,1189552,1868725,2012,02/10/2018 03:50:01 PM,41.794828373,-87.580442725,"(41.794828373, -87.580442725)"
8389859,HT622631,12/08/2011 01:40:00 AM,053XX S KIMBARK AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2131,002,4,41,04A,1185564,1870250,2011,02/04/2016 06:33:39 AM,41.799108004,-87.595018445,"(41.799108004, -87.595018445)"
8520000,HV196766,03/13/2012 03:06:00 PM,052XX S DREXEL AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0233,002,5,41,08A,1183134,1870439,2012,02/04/2016 06:33:39 AM,41.799683564,-87.603923837,"(41.799683564, -87.603923837)"
8413127,HT646478,12/24/2011 06:15:00 PM,061XX S WOODLAWN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0314,003,20,42,03,1185271,1864548,2011,02/10/2018 03:50:01 PM,41.783468156,-87.596272203,"(41.783468156, -87.596272203)"
8393797,HT626477,12/10/2011 06:10:00 PM,013XX E 53RD ST,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,2131,002,4,41,03,1185890,1870391,2011,02/04/2016 06:33:39 AM,41.799487229,-87.593818494,"(41.799487229, -87.593818494)"
8436481,HV113131,01/10/2012 10:30:00 PM,050XX S DREXEL BLVD,0460,BATTERY,SIMPLE,STREET,false,false,2124,002,4,39,08B,1183165,1871825,2012,02/10/2018 03:50:01 PM,41.803486138,-87.603767011,"(41.803486138, -87.603767011)"
8474476,HV150540,02/08/2012 07:20:00 PM,052XX S LAKE PARK AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2132,002,4,41,08A,1187625,1870835,2012,02/10/2018 03:50:01 PM,41.80066446,-87.587441769,"(41.80066446, -87.587441769)"
8485823,HV162396,02/17/2012 06:50:00 PM,014XX E HYDE PARK BLVD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2132,002,4,41,08B,1186957,1871478,2012,02/10/2018 03:50:01 PM,41.802444779,-87.589871109,"(41.802444779, -87.589871109)"
8542676,HV218278,03/28/2012 03:26:00 PM,053XX S BLACKSTONE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0234,002,4,41,04B,1186818,1870182,2012,02/04/2016 06:33:39 AM,41.798891759,-87.590421953,"(41.798891759, -87.590421953)"
8377436,HT610941,11/29/2011 10:08:00 PM,056XX S UNIVERSITY AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,true,false,2133,002,5,41,03,1184741,1867942,2011,02/04/2016 06:33:39 AM,41.792794026,-87.59810893,"(41.792794026, -87.59810893)"
